text,label
Can you pick up milk from the store on your way home?,ham
Quick cash! Online opportunity. $1000 immediate payment: https://confirm3176.net,spam
Crypto millionaire reveals secret! Earn 300% monthly: https://account504.co,spam
New message from David on your social media account.,ham
Crypto millionaire reveals secret! Earn 300% monthly: https://login2322.info,spam
FDA approved weight loss pills. 70% off today: https://win7339.net,spam
Lonely women seeking connection. Message now: https://claim1137.net,spam
Great job on the sales presentation! Everyone loved it.,ham
Generic medications available! 90 pills for $49.99. Order: https://confirm372.net,spam
Forex trading signal - 95% accuracy. Start with $250: https://win272.com,spam
Your perfect match is waiting! Sign up free: https://account6232.org,spam
Get generic Viagra for $2.99! No prescription needed: https://win3884.co,spam
Congratulations! Your email won $500 in the weekly sweepstakes. Claim at: https://verify8564.info,spam
Team meeting at 10am to discuss the Q4 project.,ham
You're our lucky winner! $1000 prize waiting. Click https://update1206.info within 24 hours!,spam
Lonely women seeking connection. Message now: https://verify2305.com,spam
"Hey John, how are you doing? Let's catch up soon!",ham
Client called about the proposal - please call them back.,ham
Confirmation: massage session booked for Friday at 4pm.,ham
Team meeting at 10am to discuss the Q4 project.,ham
Please arrive 15 minutes early for your hair appointment.,ham
Concert tickets for next month are on sale now!,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Road trip to the beach this weekend? I'll drive!,ham
Team meeting at 10am to discuss the Q4 project.,ham
Family reunion planning: Can you bring desserts?,ham
Team meeting at 10am to discuss the Q4 project.,ham
Your profile has been successfully updated.,ham
Find love today! 1000+ members online near you: https://claimnow3826.io,spam
The kids loved the presents you sent! They can't stop talking about them.,ham
Your dentist appointment is confirmed for Monday at 2:30pm.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Bitcoin revolution! Turn $100 into $10000 in just 30 days. Join now: https://win7773.com,spam
Account warning: Your bank needs verification. Click here: https://login1318.co,spam
Forex trading signal - 95% accuracy. Start with $250: https://secure1568.net,spam
Just saw your favorite band and thought of you! How have you been?,ham
Grandpa's 80th birthday is next month. What should we get him?,ham
URGENT: Data entry positions available. Apply: https://account2948.com,spam
Can you pick up milk from the store on your way home?,ham
Great job on the sales presentation! Everyone loved it.,ham
Bitcoin revolution! Turn $100 into $10000 in just 30 days. Join now: https://win9446.io,spam
You're our lucky winner! $1000 prize waiting. Click https://login3185.io within 24 hours!,spam
Your consultation has been rescheduled to Wednesday.,ham
Thanks for your purchase! Here's 15% off your next order.,ham
Generic medications available! 90 pills for $49.99. Order: https://win9343.com,spam
Lonely women seeking connection. Message now: https://claim3404.info,spam
"International lottery - You've won $1,000,000! Claim: https://update7204.io",spam
Movie night this Friday! We're watching the new comedy at our place.,ham
You're our lucky winner! $1000 prize waiting. Click https://claim1317.info within 24 hours!,spam
Your bank statement is now available online.,ham
Please arrive 15 minutes early for your hair appointment.,ham
Your bank statement is now available online.,ham
Your bank statement is now available online.,ham
Suspicious activity on your Amazon account. Please verify details: https://verify1400.com,spam
Suspicious activity on your Amazon account. Please verify details: https://confirm8562.info,spam
Want to grab lunch at our usual place?,ham
Your bank statement is now available online.,ham
Account warning: Your bank needs verification. Click here: https://claim1890.co,spam
URGENT: Your PayPal account will be suspended. Verify now: https://secure7872.io,spam
Security alert: Unusual login detected. Confirm your identity at https://win9035.com,spam
Grandpa's 80th birthday is next month. What should we get him?,ham
Single girls near you want to meet! View profile: https://account9817.io,spam
The laptop you ordered is now available for pickup.,ham
Your profile has been successfully updated.,ham
CONGRATULATIONS! You've won $1000 in the Mega lottery! Click here to claim your prize now: https://secure2679.info,spam
Single girls near you want to meet! View profile: https://update3400.info,spam
Can you review the marketing document before tomorrow?,ham
Road trip to the beach this weekend? I'll drive!,ham
Find love today! 1000+ members online near you: https://confirm5423.info,spam
Your magazine subscription renewal is due on Friday.,ham
Make 500% daily returns with our crypto trading bot! Sign up: https://login1594.biz,spam
Can you pick up milk from the store on your way home?,ham
Movie night this Friday! We're watching the new comedy at our place.,ham
Your package from Amazon will arrive by tomorrow.,ham
Your magazine subscription renewal is due on Friday.,ham
Single girls near you want to meet! View profile: https://login4159.co,spam
Security alert: Unusual login detected. Confirm your identity at https://secure6034.co,spam
You're our lucky winner! $1000 prize waiting. Click https://prize5474.co within 24 hours!,spam
Make money online! Easy system. Start now: https://secure1376.biz,spam
Weather alert: heavy rain expected in your area tonight.,ham
Lonely women seeking connection. Message now: https://account9225.org,spam
Want to grab lunch at our usual place?,ham
"You're our 1,000,000th visitor! Click to spin the prize wheel! https://verify2683.io",spam
Your package from Amazon will arrive by tomorrow.,ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
Your package from Amazon will arrive by tomorrow.,ham
Your package from Amazon will arrive by tomorrow.,ham
The deadline for the report has been extended to Friday.,ham
Work from home! Earn $500/day. No experience needed: https://update1414.info,spam
URGENT: Data entry positions available. Apply: https://verify4451.io,spam
Tesla stock ALERT! Price expected to rise 200%. Invest now at https://secure6216.biz,spam
URGENT: Data entry positions available. Apply: https://claimnow9769.com,spam
Lonely women seeking connection. Message now: https://update2954.biz,spam
Your perfect match is waiting! Sign up free: https://secure3165.net,spam
Grandpa's 80th birthday is next month. What should we get him?,ham
Great job on the sales presentation! Everyone loved it.,ham
Just saw your favorite band and thought of you! How have you been?,ham
Client called about the proposal - please call them back.,ham
Hot singles in your area are interested! Chat now: https://secure7979.co,spam
Client called about the proposal - please call them back.,ham
Security alert: Unusual login detected. Confirm your identity at https://claim6794.info,spam
Reminder: Annual check-up tomorrow at 11am.,ham
Make 500% daily returns with our crypto trading bot! Sign up: https://claim1058.net,spam
Hot singles in your area are interested! Chat now: https://confirm5899.info,spam
Crypto millionaire reveals secret! Earn 300% monthly: https://secure1496.net,spam
Can you pick up milk from the store on your way home?,ham
Thanks for your purchase! Here's 15% off your next order.,ham
Make money online! Easy system. Start now: https://update8238.co,spam
Reminder: Annual check-up tomorrow at 11am.,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Reminder: Annual check-up tomorrow at 11am.,ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
Final notice: Unclaimed lottery prize of $25000! https://update587.io,spam
Your package from Amazon will arrive by tomorrow.,ham
Quick cash! Online opportunity. $1000 immediate payment: https://win7191.biz,spam
Your profile has been successfully updated.,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Lonely women seeking connection. Message now: https://win3986.io,spam
The deadline for the report has been extended to Friday.,ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
You're our lucky winner! $1000 prize waiting. Click https://win817.info within 24 hours!,spam
Confirmation: massage session booked for Friday at 4pm.,ham
Want to grab lunch at our usual place?,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Forex trading signal - 95% accuracy. Start with $250: https://claimnow7810.net,spam
Can you review the marketing document before tomorrow?,ham
Hot singles in your area are interested! Chat now: https://secure6987.net,spam
Road trip to the beach this weekend? I'll drive!,ham
Sale alert: 30% off on winter clothing this weekend only!,ham
